"","Fiscal.Year","ProductOrServiceArea","SubCustomer","Customer","ProductOrServiceCode","ProductOrServiceCodeText","MaxOfPSCscore","MaxOfIsOnlyOneSource","MaxOfIsSingleAward","LengthScore","PricingScore","MaxOfIsOfficialPBL","MaxOfIsPerformanceBasedLogistics","Action.Obligation","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","ProductOrServicesCategory.Graph","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation","Graph","LengthSingleScore","pObligation","pObligationLS","JointScore","AddressCat","pObligationA"
"60",2006-09-30,"Other","Air Force","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",47474,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,5.4745949406027e-05,5.46935483870968e-05,4.67645582545632,TRUE,0,1.78336305757125e-08,3.10388061003313e-08,0,"No history [0-3]",2.52234896568627e-08
"61",2006-09-30,"Other","Army","Defense","5530","PLYWOOD AND VENEER",-2,0,0,0,0,"Not PBL","Not PBL",0,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"62",2006-09-30,"Fuels","Army","Defense","9110","FUELS, SOLID",-2,0,0,0,0,"Not PBL","Not PBL",9590,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,1.10589723807516e-05,1.10483870967742e-05,3.98181860717066,TRUE,0,3.60248804021322e-09,6.27000359148538e-09,0,"No history [0-3]",5.09527880122411e-09
"63",2006-09-30,"Fuels","Army","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",55983,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,6.4558336891722e-05,6.44965437788018e-05,4.74805616759452,TRUE,0,2.10300404541457e-08,3.66020449491268e-08,0,"No history [0-3]",2.97444205556756e-08
"64",2005-09-30,"Clothing & Subsistence","Navy","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,0,"Not PBL","Not PBL",19759,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.837520938,0.854408749,0.87420229,1,0.8391,2.35922460006606e-05,2.35478488857109e-05,4.29576496122977,TRUE,0,7.67812018536985e-09,1.33634978383651e-08,0,"No history [0-3]",1.08597620802789e-08
"65",2005-09-30,"Fuels","Navy","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",1050715,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.837520938,0.854408749,0.87420229,1,0.8391,0.00125455371003513,0.00125219282564653,6.02148493228677,TRUE,0,4.08295766515051e-07,7.10624405649969e-07,0,"No history [0-3]",5.77484433128209e-07
"66",2005-09-30,"Fuels","Navy","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",14406,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.837520938,0.854408749,0.87420229,1,0.8391,1.72007640004816e-05,1.71683947086164e-05,4.15854341044067,TRUE,0,5.59800594111231e-09,9.74313223642325e-09,0,"No history [0-3]",7.9176948493597e-09
"67",2005-09-30,"Fuels","DLA","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",206717,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.837520938,0.854408749,0.87420229,1,0.8391,0.000246820098006911,0.000246355619115719,5.31537619362101,TRUE,0,8.03278490996052e-08,1.39807793038783e-07,0,"No history [0-3]",1.1361391962898e-07
"68",2005-09-30,"Other","Navy","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",128291,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.837520938,0.854408749,0.87420229,1,0.8391,0.000153179454004289,0.000152891192944822,5.10819619037777,TRUE,0,4.9852407343554e-08,8.67663596933899e-08,0,"No history [0-3]",7.05101339663478e-08
"69",2006-09-30,"Fuels","DLA","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",277805,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.000320358479899342,0.000320051843317972,5.44374005800659,TRUE,0,1.04357579771787e-07,1.81630693194223e-07,0,"No history [0-3]",1.47601035179777e-07
"70",2006-09-30,"Other","Navy","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",124503,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.000143574060304558,0.0001434366359447,5.09517981623295,TRUE,0,4.67696108937088e-08,8.14008610167575e-08,0,"No history [0-3]",6.614989536901e-08
"71",2006-09-30,"Other","Army","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",43691,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,5.03834788620872e-05,5.03352534562212e-05,4.64039198495932,TRUE,0,1.64125448347191e-08,2.8565456404128e-08,0,"No history [0-3]",2.32135376542526e-08
"72",2006-09-30,"FRS&C","Navy","Defense","S204","FUELING SERVICE",-2,0,0,0,0,"Not PBL","Not PBL",40000,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,4.61271006496415e-05,4.60829493087558e-05,4.60205999132796,TRUE,0,1.50260189372814e-08,2.6152256898792e-08,0,"No history [0-3]",2.12524663241882e-08
"73",2006-09-30,"Clothing & Subsistence","Army","Defense","8910","DAIRY FOODS AND EGGS",-2,0,0,0,0,"Not PBL","Not PBL",0,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"74",2006-09-30,"Fuels","Army","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,0,"Not PBL","Not PBL",522013,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.000601973654785533,0.000601397465437788,5.71768131863054,TRUE,0,1.96094430587677e-07,3.41295452012728e-07,0,"No history [0-3]",2.77351592582211e-07
"75",2006-09-30,"Fuels","Army","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,0,0,0,"Not PBL","Not PBL",768,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,8.85640332473117e-07,8.84792626728111e-07,2.88536122003151,TRUE,0,2.88499563595804e-10,5.02123332456806e-10,0,"No history [0-3]",4.08047353424413e-10
"76",2006-09-30,"Other","Navy","Defense","5530","PLYWOOD AND VENEER",-2,0,0,0,0,"Not PBL","Not PBL",4660,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,5.37380722568324e-06,5.36866359447005e-06,3.66838591669,TRUE,0,1.75053120619329e-09,3.04673792870927e-09,0,"No history [0-3]",2.47591232676792e-09
"77",2006-09-30,"Fuels","Navy","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,0,"Not PBL","Not PBL",150232,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.000173244164619924,0.000173078341013825,5.17676244893455,TRUE,0,5.64347219246416e-08,9.8222646460483e-08,0,"No history [0-3]",7.98200130203859e-08
"78",2006-09-30,"Fuels","Navy","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",15654,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,1.80518408392372e-05,1.80345622119816e-05,4.19462532948386,TRUE,0,5.88043251110509e-09,1.02346857373422e-08,0,"No history [0-3]",8.31715269597104e-09
"79",2006-09-30,"Other","Other DoD","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",31590,"Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,3.64288777380544e-05,3.63940092165899e-05,4.49954962590515,TRUE,0,1.1866798455718e-08,2.0653744885821e-08,0,"No history [0-3]",1.67841352795276e-08
"80",2008-09-30,"Other","Army","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,0,"Not PBL","Not PBL",-14670,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-1.58788686383379e-05,-1.59110629067245e-05,NA,TRUE,0,-5.1880345363072e-09,-9.02959144132814e-09,0,"No history [0-3]",-7.33784043077629e-09
"81",2007-09-30,"Fuels","DLA","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",9738,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.0925739525644e-05,1.09305196991806e-05,3.98846977020988,TRUE,0,3.56405565307448e-09,6.20311337486303e-09,0,"No history [0-3]",5.04092088933583e-09
"82",2007-09-30,"Ground Vehicles","Navy","Defense","2350","COMBAT ASSAULT & TACTICAL VEH",-2,0,0,0,0,"Not PBL","Not PBL",67430,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles",TRUE,0.891289782,0.909261791,0.930326077,1.0642,0.8909,7.56544070870993e-05,7.56875070153777e-05,4.82885315967664,TRUE,0,2.46790175279125e-08,4.29529610666476e-08,0,"No history [0-3]",3.49054524099317e-08
"83",2007-09-30,"Other","Navy","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",0,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"84",2008-09-30,"Fuels","Air Force","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,0,"Not PBL","Not PBL",330934,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,0.000358204329513273,0.000358930585683297,5.51974138865829,TRUE,0,1.17034561774934e-07,2.03694534018029e-07,0,"No history [0-3]",1.65531076013532e-07
"85",2008-09-30,"Other","Army","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",-3173.65,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-3.4351718782591e-06,-3.44213665943601e-06,NA,TRUE,0,-1.1223589506579e-09,-1.95342623570355e-09,0,"No history [0-3]",-1.58743948760281e-09
"86",2008-09-30,"Fuels","Air Force","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",-2123,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-2.297943975405e-06,-2.30260303687636e-06,NA,TRUE,0,-7.50797363366065e-10,-1.30673637559234e-09,0,"No history [0-3]",-1.06191105893238e-09
"87",2008-09-30,"Fuels","Air Force","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",-820,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-8.87571389464013e-07,-8.89370932754881e-07,NA,TRUE,0,-2.89992387169182e-10,-5.04721539324409e-10,0,"No history [0-3]",-4.10158769818443e-10
"88",2009-09-30,"Other","Air Force","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,0,"Not PBL","Not PBL",2294797,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,0.00247447630907157,0.00248408421736307,6.36074427345535,TRUE,0,8.09971953874216e-07,1.40972766685248e-06,0,"No history [0-3]",1.14560628101824e-06
"89",2008-09-30,"Clothing & Subsistence","Army","Defense","8910","DAIRY FOODS AND EGGS",-2,0,0,0,0,"Not PBL","Not PBL",-3199,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-3.46261082304314e-06,-3.46963123644252e-06,NA,TRUE,0,-1.13132395921246e-09,-1.96902951743754e-09,0,"No history [0-3]",-1.60011939591366e-09
"90",2009-09-30,"Fuels","Air Force","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,0,"Not PBL","Not PBL",83898.82,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,9.04679771017046e-05,9.0819246590171e-05,4.92375585271079,TRUE,0,2.96129423051979e-08,5.15402834195254e-08,0,"No history [0-3]",4.18838856604828e-08
"91",2009-09-30,"Fuels","Air Force","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,0,0,0,"Not PBL","Not PBL",-7423.05,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,-8.0042641532361e-06,-8.0353431478675e-06,NA,TRUE,0,-2.62004103727083e-09,-4.56008917452364e-09,0,"No history [0-3]",-3.7057276544777e-09
"92",2008-09-30,"Fuels","Army","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,0,"Not PBL","Not PBL",-10171,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-1.10091324417542e-05,-1.1031453362256e-05,NA,TRUE,0,-3.59696654865579e-09,-6.26039362983971e-09,0,"No history [0-3]",-5.08746932661388e-09
"93",2009-09-30,"Other","Army","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",-92999.98,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,-0.000100281744857663,-0.00010067111928989,NA,TRUE,0,-3.28252893440522e-08,-5.71312603348914e-08,0,"No history [0-3]",-4.64273577238296e-08
"94",2009-09-30,"Fuels","Army","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,0,"Not PBL","Not PBL",-834.16,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,-8.99473529891814e-07,-9.02966009958866e-07,NA,TRUE,0,-2.94425260728385e-10,-5.12436799674075e-10,0,"No history [0-3]",-4.1642852739226e-10
"95",2008-09-30,"Other","Navy","Defense","5530","PLYWOOD AND VENEER",-2,0,0,0,0,"Not PBL","Not PBL",-5591,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-6.05172151035768e-06,-6.06399132321041e-06,NA,TRUE,0,-1.97725297154012e-09,-3.44133917849118e-09,0,"No history [0-3]",-2.79658253909136e-09
"96",2008-09-30,"Fuels","Navy","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,0,0,0,"Not PBL","Not PBL",0,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"97",2006-09-30,"Clothing & Subsistence","Air Force","Defense","8905","MEAT, POULTRY, AND FISH",-2,0,0,0,0,"Not PBL","Not PBL",-1230,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,-1.41840834497648e-06,-1.41705069124424e-06,NA,TRUE,0,-4.62050082321404e-10,-8.04181899637854e-10,0,"No history [0-3]",-6.53513339468786e-10
"98",2006-09-30,"Other","Army","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,0,"Not PBL","Not PBL",11772,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,1.35752057211895e-05,1.35622119815668e-05,4.07085025342757,TRUE,0,4.42215737324193e-09,7.69660920531449e-09,0,"No history [0-3]",6.25460083920858e-09
"99",2008-09-30,"Other","Navy","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,0,"Not PBL","Not PBL",-11000,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.923869347,0.942498291,0.964332547,1.1031,0.922,-1.19064454684197e-05,-1.19305856832972e-05,NA,TRUE,0,-3.89014177909878e-09,-6.77065479581524e-09,0,"No history [0-3]",-5.50212983902789e-09
"100",2009-09-30,"Other","Army","Defense","9630","ADDITIVE METAL MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",724571,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,0.000781303868595043,0.000784337518943494,5.86008094798169,TRUE,0,2.55744707959177e-07,4.45114659509739e-07,0,"No history [0-3]",3.61719615566723e-07
"101",2006-09-30,"Fuels","Navy","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",54598,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,6.29611860317282e-05,6.29009216589862e-05,4.73717673419059,TRUE,0,2.05097645484423e-08,3.56965230540061e-08,0,"No history [0-3]",2.90085539092006e-08
"102",2007-09-30,"Fuels","Air Force","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,0,0,0,"Not PBL","Not PBL",126400,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00014181695173972,0.000141878998765294,5.10174707394637,TRUE,0,4.62617205328213e-08,8.05168957262977e-08,0,"No history [0-3]",6.54315465611059e-08
"103",2009-09-30,"Fuels","Air Force","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",-6489.17,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,-6.99726269057262e-06,-7.02443169517212e-06,NA,TRUE,0,-2.29041858775393e-09,-3.98639290704543e-09,0,"No history [0-3]",-3.23951700764606e-09
"104",2009-09-30,"Fuels","Air Force","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",-3621.8,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,-3.90538173799052e-06,-3.92054557263477e-06,NA,TRUE,0,-1.2783511668098e-09,-2.22492519547756e-09,0,"No history [0-3]",-1.80807140178058e-09
"105",2009-09-30,"Fuels","Navy","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",113843.24,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,0.000122757002178384,0.000123233643645811,5.05630724735467,TRUE,0,4.01821300699675e-08,6.99355825862276e-08,0,"No history [0-3]",5.68327092964943e-08
"106",2009-09-30,"Clothing & Subsistence","Army","Defense","8945","FOOD, OILS AND FATS",-2,0,0,0,0,"Not PBL","Not PBL",0,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"107",2009-09-30,"Fuels","Army","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",-495.05,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,-5.33811703957205e-07,-5.35884390560727e-07,NA,TRUE,0,-1.74732935316471e-10,-3.04116521624929e-10,0,"No history [0-3]",-2.47138369719884e-10
"108",2009-09-30,"Fuels","Army","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",0,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.927386935,0.946086808,0.968004196,1.1073,0.9238,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"109",2010-09-30,"Other","Army","Defense","9630","ADDITIVE METAL MATERIALS",-2,0,0,0,0,"Not PBL","Not PBL",0,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"110",2010-09-30,"Fuels","Army","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",0,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"111",2010-09-30,"Fuels","Army","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,0,0,0,"Not PBL","Not PBL",0,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,0,0,0,TRUE,0,0,0,0,"No history [0-3]",0
"112",2006-09-30,"Other","Navy","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,0,0,0,"Not PBL","Not PBL",5156485,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.00594634256483417,0.00594065092165899,6.71235375874299,TRUE,0,1.93703603149519e-06,3.37134301036919e-06,0,"No history [0-3]",2.73970059534204e-06
"113",2006-09-30,"Fuels","Other DoD","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,0,0,0,"Not PBL","Not PBL",22637,"Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.867169179,0.884654819,0.905149051,1.0354,0.868,2.61044794351484e-05,2.60794930875576e-05,4.35481887084772,TRUE,0,8.503599767081e-09,1.48002159854489e-08,0,"No history [0-3]",1.20273020045162e-08
"114",2010-09-30,"Fuels","Army","Defense","9140","FUEL OILS",-2,0,0,0,0,"Not PBL","Not PBL",-1655.51,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,-1.76316023476585e-06,-1.77097774925118e-06,NA,TRUE,0,-5.77453170791224e-10,-1.00503691181201e-09,0,"No history [0-3]",-8.16736895997584e-10
